EnsemblGeneID	ExonLengthBp
ENSG00000167779	1279
ENSG00000167780	2044
ENSG00000167785	4650
ENSG00000167792	4154
ENSG00000167797	2019
ENSG00000167799	1475
ENSG00000167815	2114
ENSG00000167840	2794
ENSG00000167842	3157
ENSG00000167850	1517
ENSG00000167851	2684
ENSG00000167861	6196
ENSG00000167862	1108
ENSG00000167863	3231
ENSG00000167874	875
ENSG00000167880	7510
ENSG00000167881	7313
ENSG00000167889	6386
ENSG00000167895	5459
ENSG00000167900	1857
ENSG00000167904	6616
ENSG00000167910	2950
ENSG00000167912	1743
ENSG00000167914	2230
ENSG00000167920	2287
ENSG00000167925	3970
ENSG00000167930	5157
ENSG00000167962	4701
ENSG00000167964	2488
ENSG00000167965	4323
ENSG00000167967	6402
ENSG00000167968	2194
ENSG00000167969	3234
ENSG00000167971	5886
ENSG00000167972	7804
ENSG00000167977	3420
ENSG00000167978	13266
ENSG00000167981	1831
ENSG00000167984	6838
ENSG00000167985	2492
ENSG00000167986	13950
ENSG00000167987	3960
ENSG00000167992	4869
ENSG00000167994	3006
ENSG00000167995	8930
ENSG00000167996	2030
ENSG00000168000	4004
ENSG00000168002	1923
ENSG00000168003	5239
ENSG00000168004	3268
ENSG00000168005	2807
ENSG00000168010	8617
ENSG00000168014	12567
ENSG00000168016	11182
ENSG00000168026	7720
ENSG00000168028	3936
ENSG00000168032	3365
ENSG00000168036	6606
ENSG00000168038	6579
ENSG00000168040	1841
ENSG00000168056	10298
ENSG00000168060	4044
ENSG00000168061	1772
ENSG00000168062	2844
ENSG00000168066	5972
ENSG00000168067	3745
ENSG00000168071	8331
ENSG00000168077	4031
ENSG00000168078	2165
ENSG00000168079	4435
ENSG00000168090	2807
ENSG00000168092	7101
ENSG00000168096	7775
ENSG00000168101	2068
ENSG00000168116	3078
ENSG00000168118	3297
ENSG00000168135	2065
ENSG00000168137	10808
ENSG00000168140	2806
ENSG00000168152	4332
ENSG00000168159	3285
ENSG00000168172	15250
ENSG00000168175	6988
ENSG00000168209	2058
ENSG00000168214	9041
ENSG00000168216	2402
ENSG00000168228	4353
ENSG00000168229	3033
ENSG00000168234	7188
ENSG00000168237	4793
ENSG00000168243	5413
ENSG00000168246	3301
ENSG00000168255	5594
ENSG00000168256	5563
ENSG00000168259	9373
ENSG00000168264	4724
ENSG00000168268	4734
ENSG00000168273	2482
ENSG00000168274	547
ENSG00000168275	1257
ENSG00000168280	9221
ENSG00000168282	2710
ENSG00000168283	4283
ENSG00000168286	1885
ENSG00000168288	2191
ENSG00000168291	4717
ENSG00000168297	5249
ENSG00000168300	7307
ENSG00000168301	3068
ENSG00000168303	7668
ENSG00000168306	3859
ENSG00000168309	5321
ENSG00000168310	3116
ENSG00000168329	3655
ENSG00000168334	6467
ENSG00000168356	7705
ENSG00000168374	2595
ENSG00000168385	7378
ENSG00000168386	5897
ENSG00000168389	3987
ENSG00000168393	2451
ENSG00000168394	4742
ENSG00000168395	8200
ENSG00000168397	6638
ENSG00000168398	7008
ENSG00000168404	5692
ENSG00000168405	4328
ENSG00000168411	6465
ENSG00000168421	6594
ENSG00000168427	3726
ENSG00000168434	4343
ENSG00000168438	5940
ENSG00000168439	4657
ENSG00000168447	3918
ENSG00000168453	8784
ENSG00000168461	5586
ENSG00000168476	2266
ENSG00000168477	15166
ENSG00000168481	4514
ENSG00000168487	7471
ENSG00000168488	6508
ENSG00000168490	4165
ENSG00000168491	3388
ENSG00000168495	5613
ENSG00000168496	2478
ENSG00000168497	3229
ENSG00000168502	12665
ENSG00000168509	2329
ENSG00000168517	2038
ENSG00000168522	9551
ENSG00000168528	3520
ENSG00000168530	1342
ENSG00000168538	5839
ENSG00000168542	6816
ENSG00000168546	5731
ENSG00000168556	1426
ENSG00000168564	3193
ENSG00000168566	5836
ENSG00000168569	2280
ENSG00000168575	6641
ENSG00000168589	1464
ENSG00000168591	3511
ENSG00000168610	8812
ENSG00000168612	2769
ENSG00000168614	7327
ENSG00000168615	6913
ENSG00000168619	3825
ENSG00000168621	4193
ENSG00000168646	5196
ENSG00000168653	548
ENSG00000168658	8307
ENSG00000168661	2745
ENSG00000168672	5404
ENSG00000168675	16759
ENSG00000168679	3167
ENSG00000168685	6060
ENSG00000168701	1787
ENSG00000168702	17040
ENSG00000168710	4736
ENSG00000168724	9137
ENSG00000168734	2496
ENSG00000168743	6117
ENSG00000168754	3969
ENSG00000168758	6157
ENSG00000168763	4416
ENSG00000168765	5370
ENSG00000168769	16474
ENSG00000168772	5819
ENSG00000168778	5104
ENSG00000168779	3838
ENSG00000168781	8054
ENSG00000168785	7430
ENSG00000168792	3592
ENSG00000168795	4627
ENSG00000168802	3383
ENSG00000168803	5054
ENSG00000168806	2830
ENSG00000168807	9875
ENSG00000168811	2040
ENSG00000168813	11239
ENSG00000168818	5332
ENSG00000168824	4355
ENSG00000168826	2943
ENSG00000168827	9032
ENSG00000168852	1343
ENSG00000168872	7879
ENSG00000168874	6076
ENSG00000168876	3526
ENSG00000168883	3950
ENSG00000168884	2686
ENSG00000168887	4413
ENSG00000168890	3094
ENSG00000168894	1220
ENSG00000168899	819
ENSG00000168904	9348
ENSG00000168906	4487
ENSG00000168907	4014
ENSG00000168913	1082
ENSG00000168916	6920
ENSG00000168917	4287
ENSG00000168918	6998
ENSG00000168924	8184
ENSG00000168936	3442
ENSG00000168938	2098
ENSG00000168944	6057
ENSG00000168952	8067
ENSG00000168958	6162
ENSG00000168959	8657
ENSG00000168961	5714
ENSG00000168970	7862
ENSG00000168993	2418
ENSG00000168994	2474
ENSG00000168995	2043
ENSG00000169016	4061
ENSG00000169018	7569
ENSG00000169019	1694
ENSG00000169020	940
ENSG00000169021	1530
ENSG00000169026	2644
ENSG00000169031	9124
ENSG00000169032	3759
ENSG00000169045	9480
ENSG00000169047	9953
ENSG00000169057	12556
ENSG00000169062	3091
ENSG00000169071	5818
ENSG00000169083	12094
ENSG00000169085	5808
ENSG00000169087	5438
ENSG00000169105	2194
ENSG00000169116	5034
ENSG00000169118	8414
ENSG00000169122	4943
ENSG00000169126	5697
ENSG00000169129	5948
ENSG00000169131	2947
ENSG00000169136	2954
ENSG00000169139	6606
ENSG00000169155	7052
ENSG00000169169	5864
ENSG00000169180	7065
ENSG00000169181	5219
ENSG00000169184	7693
ENSG00000169188	3245
ENSG00000169189	3770
ENSG00000169193	3550
ENSG00000169203	4250
ENSG00000169217	3773
ENSG00000169220	3797
ENSG00000169221	6699
ENSG00000169223	2357
ENSG00000169224	4691
ENSG00000169228	2065
ENSG00000169230	1875
ENSG00000169231	4559
ENSG00000169239	7735
ENSG00000169241	2320
ENSG00000169242	2539
ENSG00000169245	1173
ENSG00000169246	5591
ENSG00000169247	15047
ENSG00000169248	1908
ENSG00000169249	2077
ENSG00000169251	4869
ENSG00000169252	2041
ENSG00000169255	4183
ENSG00000169258	4211
ENSG00000169271	763
ENSG00000169282	6414
ENSG00000169288	1943
ENSG00000169291	8441
ENSG00000169299	3704
ENSG00000169302	7805
ENSG00000169306	3667
ENSG00000169313	1859
ENSG00000169314	2086
ENSG00000169330	6800
ENSG00000169359	9627
ENSG00000169371	3516
ENSG00000169372	4276
ENSG00000169375	12453
ENSG00000169379	4160
ENSG00000169385	755
ENSG00000169398	13747
ENSG00000169403	4706
ENSG00000169410	4762
ENSG00000169413	1061
ENSG00000169418	5003
ENSG00000169429	2274
ENSG00000169432	10368
ENSG00000169436	7830
ENSG00000169439	4528
ENSG00000169442	935
ENSG00000169446	3738
ENSG00000169490	4459
ENSG00000169495	2095
ENSG00000169499	6326
ENSG00000169504	4495
ENSG00000169507	5552
ENSG00000169508	1700
ENSG00000169515	3213
ENSG00000169519	5499
ENSG00000169554	17907
ENSG00000169564	1748
ENSG00000169567	1936
ENSG00000169570	4617
ENSG00000169583	1177
ENSG00000169592	6076
ENSG00000169594	4795
ENSG00000169598	3856
ENSG00000169599	2197
ENSG00000169604	8185
ENSG00000169607	5473
ENSG00000169609	4323
ENSG00000169612	1568
ENSG00000169621	5371
ENSG00000169627	1365
ENSG00000169629	6886
ENSG00000169635	7219
ENSG00000169641	9739
ENSG00000169660	4153
ENSG00000169679	6032
ENSG00000169682	3792
ENSG00000169683	3606
ENSG00000169684	3623
ENSG00000169689	1531
ENSG00000169692	1798
ENSG00000169696	12097
ENSG00000169710	8979
ENSG00000169714	1927
ENSG00000169715	1052
ENSG00000169718	5999
ENSG00000169727	6155
ENSG00000169733	3865
ENSG00000169738	1902
ENSG00000169740	1436
ENSG00000169744	5586
ENSG00000169750	1527
ENSG00000169756	7626
ENSG00000169758	5265
ENSG00000169760	10147
ENSG00000169762	7828
ENSG00000169764	6477
ENSG00000169783	4902
ENSG00000169813	3253
ENSG00000169814	3704
ENSG00000169826	3752
ENSG00000169851	10269
ENSG00000169855	10862
ENSG00000169857	1808
ENSG00000169860	3106
ENSG00000169862	6863
ENSG00000169871	3933
ENSG00000169884	2629
ENSG00000169885	2321
ENSG00000169891	11361
ENSG00000169894	5533
ENSG00000169895	6418
ENSG00000169896	5665
ENSG00000169902	2871
ENSG00000169905	18876
ENSG00000169908	3668
ENSG00000169914	6767
ENSG00000169918	6624
ENSG00000169919	3992
ENSG00000169925	6876
ENSG00000169926	8590
ENSG00000169933	8465
ENSG00000169946	6708
ENSG00000169951	3113
ENSG00000169955	4065
ENSG00000169957	2392
ENSG00000169962	3433
ENSG00000169964	3106
ENSG00000169967	11508
ENSG00000169972	2489
ENSG00000169976	737
ENSG00000169981	2663
ENSG00000169989	2472
ENSG00000169991	6188
ENSG00000169992	5550
ENSG00000169994	8806
ENSG00000170004	9758
ENSG00000170006	11573
ENSG00000170011	5872
ENSG00000170017	7179
ENSG00000170027	3745
ENSG00000170035	3004
ENSG00000170037	6234
ENSG00000170043	1171
ENSG00000170049	4580
ENSG00000170074	8271
ENSG00000170085	5702
ENSG00000170088	6427
ENSG00000170089	3852
ENSG00000170091	3946
ENSG00000170100	3150
ENSG00000170113	8700
ENSG00000170122	2181
ENSG00000170142	3074
ENSG00000170144	6033
ENSG00000170145	9796
ENSG00000170153	11007
ENSG00000170161	2541
ENSG00000170162	2231
ENSG00000170165	1699
ENSG00000170175	4329
ENSG00000170185	7787
ENSG00000170190	3089
ENSG00000170191	3964
ENSG00000170209	2598
ENSG00000170214	1738
ENSG00000170222	1620
ENSG00000170231	1172
ENSG00000170234	6507
ENSG00000170236	1880
ENSG00000170242	11158
ENSG00000170248	9033
ENSG00000170260	3182
ENSG00000170262	1346
ENSG00000170264	5252
ENSG00000170265	3831
ENSG00000170266	4364
ENSG00000170270	1154
ENSG00000170271	7222
ENSG00000170275	6695
ENSG00000170276	1508
ENSG00000170290	906
ENSG00000170291	2737
ENSG00000170293	1174
ENSG00000170296	2266
ENSG00000170310	3779
ENSG00000170312	3909
ENSG00000170315	1621
ENSG00000170322	6335
ENSG00000170323	1396
ENSG00000170325	6626
ENSG00000170340	2861
ENSG00000170345	3238
ENSG00000170348	4540
ENSG00000170364	3567
ENSG00000170365	6058
ENSG00000170370	3261
ENSG00000170379	6466
ENSG00000170381	6748
ENSG00000170382	5681
ENSG00000170385	5474
ENSG00000170390	4593
ENSG00000170412	8005
ENSG00000170417	4879
ENSG00000170421	5005
ENSG00000170425	2551
ENSG00000170426	1765
ENSG00000170430	3557
ENSG00000170439	1506
ENSG00000170445	8436
ENSG00000170448	4446
ENSG00000170456	11310
ENSG00000170458	1886
ENSG00000170464	6497
ENSG00000170469	1204
ENSG00000170471	12624
ENSG00000170473	2425
ENSG00000170476	2273
ENSG00000170485	12491
ENSG00000170500	13933
ENSG00000170502	3184
ENSG00000170509	2397
ENSG00000170515	3795
ENSG00000170522	7297
ENSG00000170525	5534
ENSG00000170537	5638
ENSG00000170540	3664
ENSG00000170542	4118
ENSG00000170545	3558
ENSG00000170558	4950
ENSG00000170561	3581
ENSG00000170571	5257
ENSG00000170577	2205
ENSG00000170579	12109
ENSG00000170581	6109
ENSG00000170584	8847
ENSG00000170604	2511
ENSG00000170606	5126
ENSG00000170619	2909
ENSG00000170624	10586
ENSG00000170629	5580
ENSG00000170631	5237
ENSG00000170632	4574
ENSG00000170633	4681
ENSG00000170634	4964
ENSG00000170638	3153
ENSG00000170647	1853
ENSG00000170653	7985
ENSG00000170677	5984
ENSG00000170681	2615
ENSG00000170703	5097
ENSG00000170727	3671
ENSG00000170734	3663
ENSG00000170743	4727
ENSG00000170745	3131
ENSG00000170759	5877
ENSG00000170776	20279
ENSG00000170779	2513
ENSG00000170786	3279
ENSG00000170791	5866
ENSG00000170801	3321
ENSG00000170802	5481
ENSG00000170807	2731
ENSG00000170832	7755
ENSG00000170835	2384
ENSG00000170836	3252
ENSG00000170837	2447
ENSG00000170846	2311
ENSG00000170852	4987
ENSG00000170854	6880
ENSG00000170855	1442
ENSG00000170860	3815
ENSG00000170866	1924
ENSG00000170871	8499
ENSG00000170873	7787
ENSG00000170876	3572
ENSG00000170881	2700
ENSG00000170889	4371
ENSG00000170891	1003
ENSG00000170892	2736
ENSG00000170899	2170
ENSG00000170903	5105
ENSG00000170906	2475
ENSG00000170909	2069
ENSG00000170915	5057
ENSG00000170917	6591
ENSG00000170919	8479
ENSG00000170921	22866
ENSG00000170946	7592
ENSG00000170949	8511
ENSG00000170954	3780
ENSG00000170955	1672
ENSG00000170956	3080
ENSG00000170961	4190
ENSG00000170962	4266
ENSG00000170989	3071
ENSG00000171004	5082
ENSG00000171016	8594
ENSG00000171017	4324
ENSG00000171033	4216
ENSG00000171044	5209
ENSG00000171045	4060
ENSG00000171049	3700
ENSG00000171051	2594
ENSG00000171055	6828
ENSG00000171056	3701
ENSG00000171067	3406
ENSG00000171084	2519
ENSG00000171094	6882
ENSG00000171097	3602
ENSG00000171100	4048
ENSG00000171101	2279
ENSG00000171103	2056
ENSG00000171105	10451
ENSG00000171109	5957
ENSG00000171115	4184
ENSG00000171119	1109
ENSG00000171121	3234
ENSG00000171130	3332
ENSG00000171132	9908
ENSG00000171135	1799
ENSG00000171148	4234
ENSG00000171150	5034
ENSG00000171155	1785
ENSG00000171159	1662
ENSG00000171160	2599
ENSG00000171161	3741
ENSG00000171163	3933
ENSG00000171169	3621
ENSG00000171174	3973
ENSG00000171202	971
ENSG00000171204	2401
ENSG00000171206	2916
ENSG00000171208	7481
ENSG00000171219	6112
ENSG00000171222	1739
ENSG00000171223	1815
ENSG00000171224	1346
ENSG00000171227	2292
ENSG00000171236	3133
ENSG00000171241	4459
ENSG00000171243	2473
ENSG00000171262	6851
ENSG00000171282	11215
ENSG00000171291	5207
ENSG00000171295	6427
ENSG00000171298	5156
ENSG00000171302	4414
ENSG00000171303	6162
ENSG00000171307	3039
ENSG00000171310	6492
ENSG00000171311	3345
ENSG00000171314	2568
ENSG00000171316	12738
ENSG00000171320	7973
ENSG00000171345	2336
ENSG00000171357	1854
ENSG00000171365	10619
ENSG00000171368	5116
ENSG00000171385	7863
ENSG00000171388	3220
ENSG00000171408	5708
ENSG00000171421	1394
ENSG00000171425	1736
ENSG00000171428	3173
ENSG00000171443	1360
ENSG00000171444	31750
ENSG00000171448	4645
ENSG00000171451	9531
ENSG00000171453	2867
ENSG00000171456	9417
ENSG00000171462	2236
ENSG00000171466	6175
ENSG00000171467	9559
ENSG00000171469	6461
ENSG00000171471	832
ENSG00000171475	8123
ENSG00000171476	7759
ENSG00000171488	11724
ENSG00000171490	4818
ENSG00000171492	4852
ENSG00000171497	2509
ENSG00000171502	9568
ENSG00000171503	4493
ENSG00000171517	3543
ENSG00000171522	3961
ENSG00000171530	3058
ENSG00000171533	6433
ENSG00000171552	3314
ENSG00000171566	5058
ENSG00000171574	3696
ENSG00000171596	3298
ENSG00000171603	5559
ENSG00000171604	3852
ENSG00000171606	8332
ENSG00000171608	6593
ENSG00000171612	3854
ENSG00000171617	5855
ENSG00000171621	3403
ENSG00000171631	3976
ENSG00000171634	15098
ENSG00000171649	5257
ENSG00000171657	3349
ENSG00000171658	2625
ENSG00000171659	1924
ENSG00000171680	6954
ENSG00000171681	8410
ENSG00000171700	2010
ENSG00000171703	4802
ENSG00000171714	6900
ENSG00000171720	4631
ENSG00000171723	6007
ENSG00000171724	4137
ENSG00000171729	2240
ENSG00000171735	10033
ENSG00000171747	2645
ENSG00000171757	4851
ENSG00000171763	3406
ENSG00000171766	6644
ENSG00000171772	2934
ENSG00000171777	3848
ENSG00000171786	2563
ENSG00000171790	4310
ENSG00000171791	7665
ENSG00000171792	2580
ENSG00000171793	5749
ENSG00000171798	7991
ENSG00000171806	1578
ENSG00000171811	10561
ENSG00000171812	4670
ENSG00000171813	2651
ENSG00000171817	4304
ENSG00000171819	2238
ENSG00000171823	2287
ENSG00000171824	6003
ENSG00000171827	2952
ENSG00000171840	2048
ENSG00000171843	8129
ENSG00000171848	4954
ENSG00000171853	9193
ENSG00000171858	1023
ENSG00000171860	2145
ENSG00000171861	2065
ENSG00000171862	10048
ENSG00000171863	5583
ENSG00000171865	2865
ENSG00000171867	2851
ENSG00000171873	2677
ENSG00000171877	6317
ENSG00000171885	5995
ENSG00000171903	4027
ENSG00000171914	16202
ENSG00000171928	5862
ENSG00000171940	6181
ENSG00000171943	969
ENSG00000171951	2719
ENSG00000171953	5564
ENSG00000171960	2212
ENSG00000171962	7332
ENSG00000171970	2258
ENSG00000171984	1702
ENSG00000171988	11026
ENSG00000171992	10258
ENSG00000172005	1453
ENSG00000172006	4685
ENSG00000172007	5028
ENSG00000172009	5258
ENSG00000172020	2087
ENSG00000172031	2251
ENSG00000172037	6865
ENSG00000172046	5731
ENSG00000172053	4576
ENSG00000172057	3752
ENSG00000172059	4589
ENSG00000172061	5940
ENSG00000172062	3186
ENSG00000172071	5434
ENSG00000172081	4149
ENSG00000172086	1753
ENSG00000172113	4716
ENSG00000172115	4457
ENSG00000172116	1864
ENSG00000172123	3560
ENSG00000172137	1703
ENSG00000172139	4250
ENSG00000172156	1079
ENSG00000172159	6361
ENSG00000172164	6747
ENSG00000172167	8326
ENSG00000172171	3224
ENSG00000172172	4210
ENSG00000172175	6512
ENSG00000172183	7363
ENSG00000172197	3287
ENSG00000172201	2344
ENSG00000172209	3677
ENSG00000172215	3769
ENSG00000172216	1837
ENSG00000172236	1512
ENSG00000172239	3391
ENSG00000172243	4190
ENSG00000172244	3011
ENSG00000172247	1664
ENSG00000172250	1742
ENSG00000172260	13406
ENSG00000172262	8516
ENSG00000172264	11342
ENSG00000172269	5280
ENSG00000172270	3770
ENSG00000172273	9834
ENSG00000172292	7238
ENSG00000172296	6377
ENSG00000172301	1432
ENSG00000172315	3520
ENSG00000172318	5353
ENSG00000172322	3250
ENSG00000172331	2539
ENSG00000172336	988
ENSG00000172339	9633
ENSG00000172340	3090
ENSG00000172345	6339
ENSG00000172346	3250
ENSG00000172348	3706
ENSG00000172349	10875
ENSG00000172350	6268
ENSG00000172354	2857
ENSG00000172361	1851
ENSG00000172366	2226
ENSG00000172375	9214
ENSG00000172379	7741
ENSG00000172380	4724
ENSG00000172382	5921
ENSG00000172399	2597
ENSG00000172403	11375
ENSG00000172409	2793
ENSG00000172426	2631
ENSG00000172428	2039
ENSG00000172432	4616
ENSG00000172456	6229
ENSG00000172458	3327
ENSG00000172460	2961
ENSG00000172465	1602
ENSG00000172466	8257
ENSG00000172469	5187
ENSG00000172476	3398
ENSG00000172493	10733
ENSG00000172500	3353
ENSG00000172508	5670
ENSG00000172530	7679
ENSG00000172531	2711
ENSG00000172534	9004
ENSG00000172543	1719
ENSG00000172554	4469
ENSG00000172572	8398
ENSG00000172575	6090
ENSG00000172578	10546
ENSG00000172586	1483
ENSG00000172590	3213
ENSG00000172594	2228
ENSG00000172602	3099
ENSG00000172613	3175
ENSG00000172638	5397
ENSG00000172660	5903
ENSG00000172661	5700
ENSG00000172663	3252
ENSG00000172667	9646
ENSG00000172671	6138
ENSG00000172673	4309
ENSG00000172687	3905
ENSG00000172716	5982
ENSG00000172717	4399
ENSG00000172724	777
ENSG00000172725	2958
ENSG00000172728	5606
ENSG00000172731	3547
ENSG00000172732	5476
ENSG00000172733	3768
ENSG00000172738	2737
ENSG00000172748	5385
ENSG00000172757	5863
ENSG00000172765	7912
ENSG00000172766	5867
ENSG00000172771	7789
ENSG00000172775	4347
ENSG00000172785	12438
ENSG00000172794	5074
ENSG00000172795	9951
ENSG00000172799	504
ENSG00000172803	3966
ENSG00000172809	3829
ENSG00000172817	2282
ENSG00000172819	5120
ENSG00000172824	4340
ENSG00000172828	4935
ENSG00000172830	3641
ENSG00000172831	5343
ENSG00000172840	5220
ENSG00000172845	10704
ENSG00000172869	13579
ENSG00000172878	4850
ENSG00000172888	6883
ENSG00000172889	2555
ENSG00000172890	14970
ENSG00000172893	4160
ENSG00000172901	6636
ENSG00000172915	11941
ENSG00000172922	3697
ENSG00000172932	6643
ENSG00000172935	2746
ENSG00000172936	3989
ENSG00000172939	6075
ENSG00000172943	9015
ENSG00000172954	7517
ENSG00000172965	8500
ENSG00000172974	1260
ENSG00000172977	3732
ENSG00000172985	5801
ENSG00000172986	3667
ENSG00000172992	2830
ENSG00000173011	5776
ENSG00000173013	2150
ENSG00000173020	6665
ENSG00000173039	5464
ENSG00000173040	5509
ENSG00000173041	5586
ENSG00000173064	21225
ENSG00000173065	5516
ENSG00000173068	14812
ENSG00000173083	4721
ENSG00000173085	2774
ENSG00000173110	2646
ENSG00000173113	1625
ENSG00000173114	3875
ENSG00000173120	10258
ENSG00000173137	2742
ENSG00000173141	2246
ENSG00000173145	4691
ENSG00000173153	3030
ENSG00000173156	1265
ENSG00000173163	2730
ENSG00000173166	11696
ENSG00000173171	3278
ENSG00000173175	8873
ENSG00000173193	10495
ENSG00000173198	5431
ENSG00000173200	5507
ENSG00000173207	2338
ENSG00000173208	6238
ENSG00000173209	8382
ENSG00000173210	7216
ENSG00000173214	5958
ENSG00000173218	9062
ENSG00000173221	6508
ENSG00000173226	3049
ENSG00000173227	10830
ENSG00000173230	11853
ENSG00000173253	2925
ENSG00000173258	5738
ENSG00000173261	656
ENSG00000173264	4031
ENSG00000173267	1247
ENSG00000173269	5334
ENSG00000173272	4093
ENSG00000173273	14186
ENSG00000173275	5330
ENSG00000173276	8062
ENSG00000173281	5776
ENSG00000173295	4870
ENSG00000173320	10952
ENSG00000173327	10564
ENSG00000173334	4138
ENSG00000173338	1563
ENSG00000173349	2789
ENSG00000173369	1601
ENSG00000173372	1272
ENSG00000173376	3556
ENSG00000173391	3055
ENSG00000173402	6910
ENSG00000173406	7846
ENSG00000173409	1987
ENSG00000173418	2376
ENSG00000173421	4356
ENSG00000173432	765
ENSG00000173436	5220
ENSG00000173442	6705
ENSG00000173451	6527
ENSG00000173456	2787
ENSG00000173457	1651
ENSG00000173465	2008
ENSG00000173473	7645
ENSG00000173480	4204
ENSG00000173482	9906
ENSG00000173486	1608
ENSG00000173511	1539
ENSG00000173517	16711
ENSG00000173530	3538
ENSG00000173531	5084
ENSG00000173535	2625
ENSG00000173542	8801
ENSG00000173545	1699
ENSG00000173546	8290
ENSG00000173548	8008
ENSG00000173557	2507
ENSG00000173559	13806
ENSG00000173566	1758
